500,64000,1424.9074038686115,44,0.021103516221046448,0.08173356687053097,0.0,0.33765625953674316,629.4375,40.90838659431584,471.0,640.0,1.9366769790649414,0.0654468908905983,0.0003523675259202719,3.997472231276333e-05,"tensor(0.0014, device='cuda:0')",0.021103516221046448,0.08173356687053097,0.0,0.33765625953674316
1000,128000,1507.8187036943418,88,0.0,0.0,0.0,0.0,640.0,0.0,640.0,640.0,1.9361345767974854,0.09290305525064468,0.00051242730114609,1.9993982277810574e-05,"tensor(0.0016, device='cuda:0')",0.0,0.0,0.0,0.0
1500,192000,1546.5321753157903,133,0.0,0.0,0.0,0.0,640.0,0.0,640.0,640.0,1.9367449283599854,0.10075610876083374,0.0025673215277493,3.086082506342791e-05,"tensor(0.0024, device='cuda:0')",0.0,0.0,0.0,0.0
2000,256000,1476.7091778775934,177,0.0,0.0,0.0,0.0,640.0,0.0,640.0,640.0,1.9361776113510132,0.09740517288446426,-0.08233961462974548,0.0034865615889430046,"tensor(0.0570, device='cuda:0')",0.0,0.0,0.0,0.0
2500,320000,1332.9400057600826,222,0.020927734673023224,0.08105276786246647,0.0,0.3348437547683716,629.5625,40.424263676039914,473.0,640.0,1.935355305671692,0.09300695359706879,0.0022176194470375776,2.4318909709108993e-05,"tensor(0.0018, device='cuda:0')",0.020927734673023224,0.08105276786246647,0.0,0.3348437547683716
3000,384000,1559.2751606120103,268,0.0,0.0,0.0,0.0,640.0,0.0,640.0,640.0,1.9385085105895996,0.0958605706691742,0.002827624324709177,3.076552820857614e-05,"tensor(0.0022, device='cuda:0')",0.0,0.0,0.0,0.0
3500,448000,1462.2658640882473,312,0.05724609550088644,0.13664842369566352,0.0,0.5232812762260437,612.625,74.22084865453911,339.0,640.0,1.937683343887329,0.0989304855465889,-0.001284247962757945,2.5573526727384888e-05,"tensor(0.0010, device='cuda:0')",0.05724609550088644,0.13664842369566352,0.0,0.5232812762260437
4000,512000,1399.3476273139097,357,0.0,0.0,0.0,0.0,640.0,0.0,640.0,640.0,1.9315072298049927,0.08817227184772491,-0.034050796180963516,0.0012991055846214294,"tensor(0.0208, device='cuda:0')",0.0,0.0,0.0,0.0
4500,576000,1550.8163588360014,401,0.03754882887005806,0.10885529284812125,0.0,0.42625001072883606,622.1875,56.765106744812876,408.0,640.0,1.9283709526062012,0.11536544561386108,0.003728784853592515,5.28556302015204e-05,"tensor(0.0027, device='cuda:0')",0.03754882887005806,0.10885529284812125,0.0,0.42625001072883606
5000,640000,1430.9765284744842,446,0.020048828795552254,0.07764878003613758,0.0,0.32078126072883606,630.1875,38.00364908466028,483.0,640.0,1.935389518737793,0.09512892365455627,0.0011214485857635736,1.835900911828503e-05,"tensor(0.0015, device='cuda:0')",0.020048828795552254,0.07764878003613758,0.0,0.32078126072883606
