500,64000,590.0912410283465,120,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.73947012424469,-0.4113241732120514,0.008457309566438198,0.0010169183369725943,0.013750749839014028,0.0,0.0,0.0,0.0
1000,128000,519.5959068838332,237,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7555499076843262,-0.3241637945175171,0.0046984064392745495,0.0010331545490771532,0.01013037439540592,0.0,0.0,0.0,0.0
1500,192000,611.1751409342186,353,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.8083627223968506,-0.3149203658103943,-0.0011467564618214965,0.004256806336343288,0.013238534478377867,0.0,0.0,0.0,0.0
2000,256000,553.3291337543906,470,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7719841003417969,-0.32897406816482544,0.007597329560667276,0.0008387445705011487,0.007737483077095438,0.0,0.0,0.0,0.0
2500,320000,528.9722976514682,586,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.8075902462005615,-0.29360514879226685,0.014254776760935783,0.0010210400214418769,0.022789091444737165,0.0,0.0,0.0,0.0
3000,384000,581.5168696688239,704,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.756831169128418,-0.33083856105804443,0.00983506441116333,0.0008244802593253553,0.013586555549669104,0.0,0.0,0.0,0.0
3500,448000,547.0543283217086,820,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7241288423538208,-0.31023168563842773,0.010069631040096283,0.0008091420168057084,0.013645788679180572,0.0,0.0,0.0,0.0
4000,512000,623.0470403371994,939,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7590748071670532,-0.2915979325771332,0.008539292961359024,0.0007802968611940742,0.010770207018690236,0.0,0.0,0.0,0.0
4500,576000,626.2294743889878,1057,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7404682636260986,-0.2833230495452881,0.0012425457825884223,0.0006721063982695341,0.010478682987799375,0.0,0.0,0.0,0.0
5000,640000,521.1721640737699,1176,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7540267705917358,-0.30544090270996094,0.00501905707642436,0.0006630418356508017,0.007205462531891157,0.0,0.0,0.0,0.0
5500,704000,555.5461514263482,1292,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7385848760604858,-0.33723729848861694,0.0026059101801365614,0.0006296889041550457,0.007244390966918752,0.0,0.0,0.0,0.0
6000,768000,572.1386848089961,1409,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7457772493362427,-0.3101515769958496,-0.002020613756030798,0.0005061489064246416,0.008094100667697729,0.0,0.0,0.0,0.0
6500,832000,308.8933848701358,1526,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.6866698265075684,-0.33211812376976013,0.006335248239338398,0.0006414831732399762,0.012235743275751363,0.0,0.0,0.0,0.0
7000,896000,546.2277941131584,1642,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7370964288711548,-0.32837849855422974,0.005369970574975014,0.0007103352108970284,0.009744341735973496,0.0,0.0,0.0,0.0
7500,960000,512.4060835413197,1759,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7677809000015259,-0.28394627571105957,0.011219989508390427,0.0007862544734962285,0.010556903683674504,0.0,0.0,0.0,0.0
8000,1024000,541.3167464384994,1876,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7259955406188965,-0.2946096360683441,-0.022578919306397438,0.006015042308717966,0.02140508905327226,0.0,0.0,0.0,0.0
8500,1088000,522.354167335577,1994,0.007083333563059568,0.027433632925361752,0.0,0.1133333370089531,269.75,0.9682458365518543,266.0,270.0,1.7523584365844727,-0.33198684453964233,0.007930785417556763,0.0007164248381741345,0.011655994867717541,0.007083333563059568,0.027433632925361752,0.0,0.1133333370089531
