500,64000,510.0639889944098,126,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7560955286026,-0.3635970652103424,0.0004162789846304804,0.0006647364352829754,0.011550772731387916,0.0,0.0,0.0,0.0
1000,128000,517.6555384140697,249,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7080484628677368,-0.29981040954589844,0.010514754801988602,0.0006209935527294874,0.01249119712103239,0.0,0.0,0.0,0.0
1500,192000,598.0549206579072,374,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7000757455825806,-0.28115689754486084,0.008697747252881527,0.000729234074242413,0.009560693747249166,0.0,0.0,0.0,0.0
2000,256000,253.71479664146395,500,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7026951313018799,-0.3176625669002533,0.012851301580667496,0.0008293124265037477,0.01366160194447333,0.0,0.0,0.0,0.0
2500,320000,558.2838906249187,623,0.011666666716337204,0.04518480589812636,0.0,0.18666666746139526,268.375,6.2935979375870525,244.0,270.0,1.815621018409729,-0.3021903932094574,0.012532808817923069,0.0010047093965113163,0.021633847412321057,0.011666666716337204,0.04518480589812636,0.0,0.18666666746139526
3000,384000,583.4900136180406,738,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7528088092803955,-0.31578248739242554,0.002388821681961417,0.0007075801840983331,0.016160664294263164,0.0,0.0,0.0,0.0
3500,448000,525.0381277156719,854,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.656166434288025,-0.3321670591831207,-0.018574830144643784,0.005232419352978468,0.020593554357971767,0.0,0.0,0.0,0.0
4000,512000,622.9241451008057,970,0.00937500037252903,0.03630922031349326,0.0,0.15000000596046448,269.0625,3.6309218870694533,255.0,270.0,1.7536338567733765,-0.3554500937461853,-0.002471744315698743,0.001738396123982966,0.013147471735154447,0.00937500037252903,0.03630922031349326,0.0,0.15000000596046448
4500,576000,611.8354370945758,1086,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7292200326919556,-0.31129056215286255,-0.002581518841907382,0.0006004443275742233,0.00760777730190482,0.0,0.0,0.0,0.0
5000,640000,616.4347633389174,1201,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7052913904190063,-0.31509312987327576,0.005784189328551292,0.0006872056401334703,0.007493458749390857,0.0,0.0,0.0,0.0
5500,704000,590.9551250440296,1319,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7866348028182983,-0.31085920333862305,0.008474375121295452,0.0007849068497307599,0.012694711743863085,0.0,0.0,0.0,0.0
6000,768000,534.0930938190471,1437,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7345727682113647,-0.33218061923980713,0.005759319290518761,0.0017700542230159044,0.01038262271190311,0.0,0.0,0.0,0.0
6500,832000,509.53584264938826,1563,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7846941947937012,-0.3322044312953949,-0.010834598913788795,0.005359443370252848,0.017926764441830476,0.0,0.0,0.0,0.0
7000,896000,437.469524184355,1701,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7828805446624756,-0.42880886793136597,0.004894283600151539,0.0008068232564255595,0.008770369839262883,0.0,0.0,0.0,0.0
7500,960000,390.1491004065212,1862,0.0,0.0,0.0,0.0,270.0,0.0,270.0,270.0,1.7803174257278442,-0.31703418493270874,0.00575447641313076,0.0006439292919822037,0.00771578228296274,0.0,0.0,0.0,0.0
8000,1024000,509.4125563856981,2035,0.02187499962747097,0.0847215092554885,0.0,0.3499999940395355,265.3125,18.15460943534727,195.0,270.0,1.769529104232788,-0.3139793872833252,-0.0021476219408214092,0.003710424527525902,0.015687731550676716,0.02187499962747097,0.0847215092554885,0.0,0.3499999940395355
